"","ID","ID-IC","Name","State-District","Long","Lat","1901","1911","1921","1931","1941","1951","1961","1981","1991","2001","2011"
"1553","Ank1122","Ank2910","Ankola","29_10",74.30315,14.660499,NA,NA,NA,NA,NA,NA,11176,19255,21514,33954,35818
"1554","Kri1780","Kri2926","Krishnarajanagara","29_26",76.3813,12.4412,NA,NA,NA,NA,NA,NA,12259,18860,26084,30633,35805
"1555","Yel5566","Yel2813","Yelamanchili","28_13",82.8572,17.55,NA,NA,NA,NA,NA,NA,21756,25235,29786,32898,35769
"1556","Jha7756","Jha2324","Jhabua","23_24",74.592755,22.773439,NA,NA,NA,NA,NA,NA,NA,16777,22644,30577,35753
"1557","Kha11128","Kha912","Khair","09_12",77.8451,27.9409,NA,NA,NA,NA,NA,NA,NA,20246,21770,27667,35751
"1558","Lah9478","Lah2303","Lahar","23_03",78.942987,26.192819,NA,NA,NA,NA,NA,NA,11110,18516,18703,28253,35674
"1559","Kha9266","Kha942","Khaga","09_42",81.103053,25.774836,NA,NA,NA,NA,NA,NA,NA,18607,20640,29845,35637
"1560","Med4919","Med2806","Medchal","28_06",78.482139,17.632525,NA,NA,NA,NA,NA,NA,NA,NA,12970,21730,35611
"1561","Gan12027","Gan608","Ganaur","06_08",77.0202,29.1342,NA,NA,NA,NA,NA,NA,NA,NA,20952,29006,35603
"1562","Ura2769","Ura2822","Uravakonda","28_22",77.260636,14.946594,NA,11100,10300,12100,11200,16700,NA,25912,27679,31856,35565
"1563","Ken14151","Ken1909","Kenda","19_09",87.181696,23.677363,NA,NA,NA,NA,NA,NA,21577,30260,35404,34256,35447
"1564","Bha13572","Bha1918","Bhangonkhali","19_18",88.691598,22.28357,NA,NA,NA,NA,NA,NA,13913,20191,22308,29128,35419
"1565","Lin3364","Lin2906","Lingsugur","29_06",76.520867,16.160125,NA,NA,NA,NA,NA,NA,NA,16878,21329,27306,35411
"1566","Gus14014","Gus1909","Guskara","19_09",87.742812,23.493994,NA,NA,NA,NA,NA,NA,14432,26725,26995,31867,35388
"1567","Dha6608","Dha2703","Dharangaon","27_03",75.274305,21.01057,14200,14700,14900,18600,19900,21200,22462,28797,32972,33625,35375
"1568","Meh7919","Meh2416","Mehmedabad","24_16",72.756854,22.824442,NA,NA,NA,NA,NA,NA,13782,25059,26103,30768,35368
"1569","Jat4473","Jat2735","Jat","27_35",75.219293,17.04777,NA,NA,NA,NA,NA,NA,16800,21538,21978,29275,35336
"1570","Kal7727","Kal2417","Kalol","24_17",73.464745,22.606542,NA,NA,NA,NA,NA,11546,31684,89903,94702,30721,35310
"1571","Ich6820","Ich2422","Ichchhapor","24_22",72.729322,21.194003,NA,NA,NA,NA,NA,NA,NA,15676,16838,25415,35308
"1572","Mad1733","Mad2925","Madikeri","29_25",75.73736,12.425006,NA,NA,NA,NA,NA,10200,15299,26472,30571,34504,35306
"1573","Siv1026","Siv3310","Sivagiri","33_10",77.788132,11.120556,NA,NA,NA,NA,NA,NA,NA,14544,15647,16255,35285
"1574","Suk17724","Suk1902","Sukani","19_02",88.5296,26.5237,NA,NA,NA,NA,NA,NA,14083,22714,24960,30173,35276
"1575","Sur200","Sur3329","Surandai","33_29",77.419853,8.979341,NA,NA,NA,NA,NA,NA,NA,11279,12628,28146,35272
"1576","Bha6432","Bha2703","Bhadgaon","27_03",75.229153,20.670159,NA,NA,NA,NA,NA,NA,10907,22439,23731,28913,35227
"1577","Usi455","Usi3324","Usilampatti","33_24",77.790526,9.964427,NA,NA,NA,NA,11800,14100,NA,24364,26413,30601,35219
"1578","Pir86900","Pir3208","Piravom","32_08",76.5,9.866667,NA,NA,NA,NA,NA,NA,NA,NA,25300,28200,35209
"1579","Kar1114","Kar3312","Karamadai","33_12",76.961532,11.238971,NA,NA,NA,NA,NA,NA,NA,17440,20065,27817,35166
"1580","Bab8877","Bab936","Babina","09_36",78.458764,25.239557,NA,NA,NA,NA,NA,NA,14400,21865,26879,34518,35165
"1581","Sor7132","Sor2108","Soro","21_08",86.688644,21.281675,NA,NA,NA,NA,NA,10600,18429,22715,24629,30010,35108
"1582","Ukr13817","Ukr1910","Ukrah","19_10",88.641549,22.952685,NA,NA,NA,NA,NA,NA,11928,21042,26306,31016,35105
"1583","Raw12208","Raw802","Rawatsar","08_02",74.4047,29.2628,NA,NA,NA,NA,NA,NA,13671,20714,22126,28387,35102
"1584","Ban2907","Ban2821","Banaganapalle","28_21",78.226547,15.323446,NA,NA,NA,NA,NA,NA,NA,21096,24844,28060,35056
"1585","Lon6045","Lon2726","LoniKh","27_26",74.472931,19.586861,NA,NA,NA,NA,NA,NA,10975,23833,25663,35682,35022
"1586","Kad6800","Kad2422","Kadodara","24_22",72.963199,21.165757,NA,NA,NA,NA,NA,NA,12053,16383,16932,22679,34934
"1587","Rai13462","Rai2107","Rairangpur","21_07",86.1732,22.2609,NA,NA,NA,NA,NA,NA,10749,16287,18097,21896,34929
"1588","Sua11829","Sua905","Suar","09_05",79.061013,29.026139,NA,NA,NA,NA,NA,NA,NA,16278,21504,28501,34898
"1589","Vij2229","Vij2921","Vijayapura","29_21",77.801047,13.297469,NA,NA,NA,NA,NA,NA,14380,23193,24159,29540,34866
"1590","Raj7302","Raj2420","Rajpipla","24_20",73.502372,21.870336,11300,11200,11100,13400,15900,17500,29313,40887,43829,39403,34845
"1591","Bri13619","Bri1915","BrindabanChak","19_15",87.765027,22.449719,NA,NA,NA,NA,NA,NA,12495,21446,26223,31412,34833
"1592","Chi2803","Chi2912","Chintrapalli","29_12",76.212595,15.050237,NA,NA,NA,NA,NA,NA,10664,18997,21075,27600,34817
"1593","Ram3312","Ram2901","Ramdurg","29_01",75.295,15.9447,NA,NA,NA,NA,11500,13300,15706,27555,29651,36649,34800
"1594","Kop16388","Kop962","Kopaganj","09_62",83.566544,26.020063,NA,NA,NA,NA,NA,NA,13806,24254,28737,37485,34782
"1595","Met40723000","Met3207","Methala","32_07",76.21667,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,36300,34730
"1596","Par13535","Par1915","Paramanandapur","19_15",87.7168,22.2481,NA,NA,NA,NA,NA,NA,15702,23136,24767,30017,34716
"1597","Pak14844","Pak1036","PakriBarwan","10_36",85.7372,24.953168,NA,NA,NA,NA,NA,NA,NA,15068,17089,26553,34715
"1598","Nor17565","Nor1806","NorthGuwahati","18_06",91.726,26.2191,NA,NA,NA,NA,NA,NA,16949,26126,27481,36235,34661
"1599","Sam6545","Sam2424","Samaroli","24_24",73.05064,20.75958,NA,NA,NA,NA,NA,NA,20677,29393,34546,31327,34642
"1600","San3588","San2901","Sankeshwar","29_01",74.482023,16.25758,NA,NA,NA,NA,NA,13200,14411,24018,27244,32511,34637
"1601","Kha10781","Kha813","Khandela","08_13",75.50096,27.602965,10120,NA,NA,10856,11875,10084,16764,22060,24269,30733,34625
"1602","Maj14397","Maj1601","Majlishpur","16_01",91.401557,23.809267,NA,NA,NA,NA,NA,NA,18234,29086,30696,30176,34613
"1603","Ray13465","Ray1918","RaydighiAbad","19_18",88.440436,21.997467,NA,NA,NA,NA,NA,NA,13969,20518,21982,31717,34547
"1604","Pur15040","Pur1022","Puraini","10_22",86.9772,25.1434,NA,NA,NA,NA,NA,NA,14764,21308,22787,27385,34537
"1605","Aki3824","Aki2815","Akividu","28_15",81.378147,16.582298,NA,NA,NA,NA,NA,NA,16924,28864,31234,34414,34527
"1606","Bag7255","Bag2413","Bagasara","24_13",70.95302,21.485731,NA,NA,NA,NA,NA,12900,14989,27253,28389,31796,34521
"1607","Kim7174","Kim2422","Kim","24_22",72.92563,21.40287,NA,NA,NA,NA,NA,NA,12779,21342,22363,22521,34505
"1608","Zai9948","Zai946","Zaidpur","09_46",81.329037,26.829144,NA,NA,NA,NA,NA,NA,NA,17860,22546,30639,34443
"1609","Mah8209","Mah2321","Mahidpur","23_21",75.656572,23.487226,NA,NA,NA,NA,NA,NA,11016,21184,22536,29379,34362
"1610","San4824","San2730","Sangole","27_30",75.194422,17.43817,NA,NA,NA,NA,NA,NA,10305,17175,20856,28116,34321
"1611","Akh15869","Akh963","Akhar","09_63",84.218159,25.758729,NA,NA,NA,NA,NA,NA,11404,22970,26506,30152,34299
"1612","Per40801000","Per3208","Perumbavoor","32_08",76.46667,10.11667,NA,NA,NA,NA,NA,16200,20900,23200,24700,26500,34272
"1613","Ved276","Ved3319","Vedaranyam","33_19",79.850594,10.376157,14200,14700,14500,15100,14600,17000,14084,26573,29832,31627,34266
"1614","Beh10970","Beh806","Behror","08_06",76.2946,27.8917,NA,NA,NA,NA,NA,NA,10552,18643,19754,26963,34235
"1615","Man4791","Man2730","Mangalvedhe","27_30",75.447118,17.510118,NA,10400,NA,10600,NA,10230,15095,21088,22792,28540,34233
"1616","Kam13567","Kam1918","Kamaria","19_18",88.494207,22.22061,NA,NA,NA,NA,NA,NA,13151,22752,24116,29350,34219
"1617","Mud3558","Mud2903","Muddebihal","29_03",76.1302,16.3369,NA,NA,NA,NA,NA,NA,10623,14962,20094,28219,34217
"1618","Naw6665","Naw2701","Nawapur","27_01",73.79239,21.162089,NA,NA,NA,NA,NA,NA,12425,19115,23958,29979,34207
"1619","Kha8162","Kha2321","Khacharod","23_21",75.282294,23.424834,NA,NA,NA,NA,10400,13000,10563,22006,25148,29835,34191
"1620","Kod4397","Kod2734","Kodoli","27_34",74.190955,16.876437,NA,NA,NA,NA,NA,NA,14798,23969,25288,31258,34190
"1621","Ber13631","Ber1911","Bermajur","19_11",88.844367,22.393433,NA,NA,NA,NA,NA,NA,NA,22429,23200,28379,34178
"1622","Kun2039","Kun2918","Kunigal","29_18",77.0253,13.0244,NA,NA,NA,NA,NA,NA,14642,18076,23232,30343,34155
"1623","Kad2270","Kad2917","Kadur","29_17",76.011374,13.553441,NA,NA,NA,NA,NA,NA,14166,19406,25391,30814,34151
"1624","Ris6134","Ris2706","Risod","27_06",76.785901,19.974711,NA,NA,NA,NA,NA,NA,NA,16514,21338,27516,34136
"1625","Kag4005","Kag2734","Kagal","27_34",74.315607,16.576014,NA,NA,NA,NA,NA,NA,10196,19216,22337,26911,34106
"1626","Tit7039","Tit2124","Titlagarh","21_24",83.1509,20.2906,NA,NA,NA,NA,NA,NA,18080,24433,25719,30273,34067
"1627","War14898","War1036","Warisaliganj","10_36",85.640301,25.016535,NA,NA,NA,NA,NA,NA,12719,19568,22773,31347,34056
"1628","Beg8199","Beg2334","Begamganj","23_34",78.341569,23.600333,NA,NA,NA,NA,NA,NA,11172,18314,23834,30448,34031
"1629","Jam5724","Jam2726","Jamkhed","27_26",75.313503,18.73228,NA,NA,NA,NA,NA,NA,15654,22363,24848,27654,34017
"1630","Rud17136","Rud960","Rudrapur","09_60",83.610622,26.443215,NA,NA,NA,NA,NA,NA,29909,53792,63157,28956,34014
"1631","Tul5077","Tul2729","Tuljapur","27_29",76.068402,18.011691,NA,NA,NA,NA,NA,NA,17223,21801,23012,31706,34011
"1632","Gar7243","Gar2414","Gariadhar","24_14",71.575466,21.537769,NA,NA,NA,NA,NA,NA,13313,17751,19723,30526,33949
"1633","Pul6439","Pul2708","Pulgaon","27_08",78.32,20.7217,NA,NA,NA,NA,NA,19000,23205,31358,39679,36522,33925
"1634","Sag8380","Sag827","Sagwara","08_27",74.023988,23.67476,NA,NA,NA,NA,NA,NA,13157,19349,22240,31127,33888
"1635","Nin15589","Nin1020","Ninga","10_20",86.075303,25.462836,NA,NA,NA,NA,NA,NA,10235,15878,17899,27658,33869
"1636","Uda10954","Uda805","Udaipurwati","08_05",75.47612,27.733439,NA,NA,NA,NA,NA,NA,14637,24807,25986,31801,33863
"1637","Mar12787","Mar505","MarkhamGrant","05_05",78.114839,30.156479,NA,NA,NA,NA,NA,NA,12543,19594,21203,27237,33818
"1638","Vav2625","Vav2819","Vavveru","28_19",79.879012,14.53876,NA,NA,NA,NA,NA,NA,14149,19120,25354,30891,33803
"1639","Nau18317","Nau957","Nautanwa","09_57",83.418372,27.427435,NA,NA,NA,NA,NA,NA,14478,20392,21787,29302,33753
"1640","Dha5730","Dha2715","Dharmabad","27_15",77.848411,18.891792,NA,NA,NA,NA,NA,NA,11679,19146,24041,29951,33741
"1641","Arr13946","Arr1910","ArranghataNarayanpur","19_10",88.634942,23.273841,NA,NA,NA,NA,NA,NA,14451,22913,23996,30813,33698
"1642","Par1268","Par3318","Parangipettai","33_18",79.757517,11.492566,13800,15900,13000,13800,14200,15100,19496,23703,25972,23642,33691
"1643","Raj10030","Raj1005","Rajakhera","10_05",86.020819,26.379518,NA,NA,NA,NA,NA,NA,13826,22300,22755,28349,33666
"1644","Kor4985","Kor2731","Koregaon","27_31",74.162474,17.699108,NA,NA,NA,NA,NA,NA,17542,25858,27687,30834,33637
"1645","Jag7029","Jag2111","Jagatsinghapur","21_11",86.168421,20.255465,NA,NA,NA,NA,NA,NA,16016,24266,25016,30824,33631
"1646","Gum2250","Gum3301","Gummidipoondi","33_01",80.126191,13.410034,NA,NA,NA,NA,NA,NA,NA,20182,22992,24428,33630
"1647","Kun11609","Kun904","Kundarki","09_04",78.784475,28.683308,NA,NA,NA,NA,NA,NA,10437,17608,20558,27356,33621
"1648","Kan6756","Kan2709","Kanhan","27_09",79.2381,21.2298,NA,NA,NA,NA,NA,NA,14820,22181,23456,29966,33569
"1649","Geo5897","Geo813","Georai","08_13",75.5977,27.465,NA,NA,NA,NA,NA,NA,12237,20740,23665,28492,33562
"1650","Dha13190","Dha202","Dharmsala","02_02",76.319176,32.219676,NA,NA,NA,NA,NA,10000,15650,21900,23225,26788,33555
"1651","Jag16992","Jag1809","Jagiroad","18_09",92.1817,26.1385,NA,NA,NA,NA,NA,NA,14004,21104,22539,30597,33544
"1652","Nat565","Nat3313","Natham","33_13",78.232173,10.22593,NA,NA,NA,NA,NA,10500,NA,NA,NA,29424,33533
"1653","Cha16304","Cha1016","ChainpurMobarakpur","10_16",84.404151,25.997539,NA,NA,NA,NA,NA,NA,10165,19233,21547,26812,33529
"1654","Che1314","Che3311","Cherangode","33_11",76.34249,11.48989,NA,NA,NA,NA,NA,NA,13787,21210,26798,34020,33506
"1655","Suk13963","Suk1909","Sukdal","19_09",87.5478,23.4021,NA,NA,NA,NA,NA,NA,14575,23775,26011,29641,33491
"1656","Cha14418","Cha1907","Chaltia","19_07",88.249899,24.059265,NA,NA,NA,NA,NA,NA,10148,15463,16931,24904,33484
"1657","Pun12589","Pun605","Pundri","06_05",76.557744,29.761266,NA,NA,NA,NA,NA,NA,17446,23692,24559,29231,33484
"1658","Are17446","Are1002","Areraj","10_02",84.66957,26.550795,NA,NA,NA,NA,NA,NA,NA,NA,NA,26425,33476
"1659","Bir13506","Bir2105","Biramitrapur","21_05",84.732183,22.406633,NA,NA,NA,NA,NA,NA,NA,30200,33556,29447,33442
"1660","Cha9698","Cha812","Chaksu","08_12",75.943814,26.604237,NA,NA,NA,NA,NA,NA,10475,17755,20408,29113,33432
"1661","Dar3085","Dar2818","Darsi","28_18",79.679375,15.770739,NA,NA,NA,NA,NA,NA,NA,16232,17837,25907,33418
"1662","Per40245000","Per3202","Peringathur","32_02",75.58529,11.73561,NA,NA,NA,NA,NA,NA,NA,NA,35100,42100,33401
"1663","Khe10990","Khe923","Kheri","09_23",80.796981,27.904035,NA,NA,NA,NA,NA,NA,NA,16290,21683,25044,33355
"1664","Sin16689","Sin1013","Singhwara","10_13",85.740479,26.19558,NA,NA,NA,NA,NA,NA,13717,22121,24557,30608,33332
"1665","Ten14196","Ten2013","TenuDam-Cum-Kathhara","20_13",85.818562,23.76605,NA,NA,NA,NA,NA,NA,14578,25150,25841,29984,33275
"1666","Ruk4147","Ruk2734","Rukadi","27_34",74.355675,16.722405,NA,NA,NA,NA,NA,NA,12173,18964,23023,31076,33268
"1667","Sal7651","Sal2410","Salaya","24_10",69.605153,22.310681,NA,NA,NA,NA,NA,10000,NA,18588,19363,26875,33246
"1668","Eda1401","Eda3308","Edaganasalai","33_08",77.991705,11.630256,NA,NA,NA,NA,NA,NA,15888,19860,22379,29635,33245
"1669","Zam15380","Zam965","Zamania","09_65",83.558,25.4157,NA,NA,NA,NA,NA,NA,13307,20162,21803,29391,33243
"1670","Bas3880","Bas293","BasavanaBagevadi","29_03",75.9736431002999,16.5730942623,NA,NA,NA,NA,NA,NA,11701,18872,23022,28560,33198
"1671","Mec1513","Mec3308","Mecheri","33_08",77.9437,11.8337,NA,NA,NA,NA,NA,NA,12272,19639,20925,26739,33196
"1672","Sha10175","Sha915","Shamsabad","09_15",78.1251,27.017,NA,NA,NA,NA,NA,NA,11768,19292,19487,27338,33144
"1673","Mir13888","Mir1912","Mirdhanga","19_12",88.412607,23.196969,NA,NA,NA,NA,NA,NA,16105,30842,32357,30608,33127
"1674","Uma8142","Uma2315","Umaria","23_15",80.837701,23.52418,NA,NA,NA,NA,NA,NA,10340,15667,20269,26842,33114
"1675","Cha12439","Cha902","Charthaval","09_02",77.593285,29.546138,NA,NA,NA,NA,NA,NA,10897,17581,21176,28649,33089
"1676","Cha8665","Cha2307","Chanderi","23_07",78.139433,24.715002,NA,NA,NA,NA,NA,NA,11351,18608,19383,28305,33081
"1677","Kol17","Kol3330","Kolachal","33_30",77.25765,8.178183,NA,NA,NA,NA,11400,13700,23122,30637,33302,33963,33063
"1678","Dip7784","Dip2205","Dipka","22_05",82.546241,22.350814,NA,NA,NA,NA,NA,NA,NA,12557,12956,25417,33050
"1679","Ari930","Ari3317","Ariyalur","33_17",79.074,11.1346,NA,NA,NA,NA,10100,11100,13465,23346,26879,31043,33049
"1680","Ram11262","Ram813","Ramgarh","08_13",74.9838,28.1673,11100,11600,11500,13100,13300,13100,15448,23406,24706,28458,33024
"1681","Yel4713","Yel2814","Yeleswaram","28_14",82.104762,17.290267,NA,NA,NA,NA,NA,NA,11077,27018,27854,32414,32957
"1682","Cha15702","Cha963","Chandpur","09_63",84.4560985499999,25.7515565419999,NA,NA,NA,NA,NA,NA,NA,13778,15626,27301,32928
"1683","Bho5853","Bho2715","Bhokar","27_15",77.668345,19.219569,NA,NA,NA,NA,NA,NA,10235,20069,20272,26654,32899
"1684","Sah17807","Sah958","Sahjanwa","09_58",83.213753,26.761666,NA,NA,NA,NA,NA,NA,NA,16780,18830,25107,32886
"1685","San8766","San818","Sanchore","08_18",71.772493,24.754076,NA,NA,NA,NA,NA,NA,11014,16944,18827,25884,32875
"1686","Bam9592","Bam2302","Bamor","23_02",78.095,26.3581,NA,NA,NA,NA,NA,NA,12862,18640,19216,25227,32838
"1687","Mai16808","Mai1016","Mairwa","10_16",84.143489,26.242557,NA,NA,NA,NA,NA,NA,13116,18415,20982,26398,32828
"1688","Kis10379","Kis812","KishangarhRenwal","08_12",75.358505,27.159676,NA,NA,NA,NA,NA,NA,10876,20521,21601,27565,32808
"1689","Bis11349","Bis919","Bisauli","09_19",78.935034,28.306806,NA,NA,NA,NA,NA,NA,10521,15248,20290,28398,32780
"1690","Cha13785","Cha1504","Champhai","15_04",93.322258,23.477254,NA,NA,NA,NA,NA,NA,NA,19144,20809,26465,32734
"1691","Gar8332","Gar2311","Garhakota","23_11",79.144012,23.77819,NA,NA,NA,NA,NA,10230,13125,19589,23694,27363,32726
"1692","Cha14056","Cha1910","Chapra","19_10",88.5506651319,23.5166469818999,NA,NA,NA,NA,NA,NA,NA,19690,20782,30092,32715
"1693","Deb14192","Deb1910","Debagram","19_10",88.305015,23.685219,NA,NA,NA,NA,NA,NA,NA,18663,19645,27477,32695
"1694","Bij7145","Bij2316","Bijuri","23_16",82.115619,23.251781,NA,NA,NA,NA,NA,NA,10641,15648,17009,28218,32682
"1695","Nir14187","Nir2012","Nirsa","20_12",86.7062,23.786,NA,NA,NA,NA,NA,NA,15185,22710,25358,29177,32681
"1696","Sha9208","Sha824","Shahpura","08_24",74.927964,25.626418,NA,NA,NA,NA,10000,11700,10824,19329,23644,27792,32668
"1697","Jam5335","Jam2803","Jammikunta","28_03",79.472708,18.29014,NA,NA,NA,NA,NA,NA,NA,17857,19841,27335,32645
"1698","Tar11624","Tar804","Taranagar","08_04",75.037,28.6684,NA,NA,NA,NA,NA,10100,13120,15435,21477,27066,32640
"1699","Bad13025","Bad209","Baddi","02_09",76.80914,30.933982,NA,NA,NA,NA,NA,NA,11725,19103,19347,24632,32598
"1700","His14718","His2416","Hisua","24_16",73.151635,22.753145,NA,NA,NA,NA,NA,NA,NA,15740,18609,25205,32585
"1701","Yer2658","Yer2820","Yerraguntla","28_20",78.5407,14.6385,NA,NA,NA,NA,NA,NA,16138,23389,24364,26838,32574
"1702","Kar10083","Kar918","Karhal","09_18",78.939892,27.000982,NA,NA,NA,NA,NA,NA,12057,21693,23004,29372,32559
"1703","Sav6830","Sav2709","Savner","27_09",78.916107,21.385635,NA,NA,NA,NA,NA,NA,NA,15544,19768,26712,32498
"1704","Mut117","Mut3328","Muttayyapuram","33_28",78.121589,8.741751,NA,NA,NA,NA,NA,NA,17162,24872,26005,31813,32494
"1705","Man5929","Man2717","Manwath","27_17",76.495089,19.299782,NA,11100,NA,10700,14200,15700,16154,21830,25468,29218,32488
"1706","Dha7552","Dha2407","Dhandhuka","24_07",71.985895,22.381153,10400,NA,NA,NA,11200,12300,16938,25281,27781,29572,32475
"1707","Hat8508","Hat2312","Hatta","23_12",79.601516,24.134346,NA,NA,NA,NA,NA,NA,10008,17256,22937,28514,32465
"1708","Kat11137","Kat953","Katra","09_53",81.789501,27.207696,NA,NA,NA,NA,NA,NA,10227,14204,19187,26367,32440
"1709","Rah6106","Rah2726","RahtaPimplas","27_26",74.4807,19.7158,NA,NA,NA,NA,NA,NA,13743,22340,28342,27537,32440
"1710","Thu960","Thu3315","Thuraiyur","33_15",78.599442,11.150179,12900,13300,13600,13900,15800,14500,13212,23592,27640,31005,32439
"1711","Kot4037","Kot2814","Kothapeta","28_14",81.894682,16.718238,NA,NA,NA,NA,NA,NA,16888,27112,28921,31083,32436
"1712","Bil11204","Bil919","Bilsi","09_19",78.908,28.1265,NA,NA,NA,NA,NA,NA,12364,19142,23884,28669,32385
"1713","Kya5785","Kya2801","Kyathampalle","28_01",79.466967,18.935644,NA,NA,NA,NA,NA,NA,24832,34974,38433,42273,32385
"1714","Ant8900","Ant831","Antah","08_31",76.296077,25.157261,NA,NA,NA,NA,NA,NA,NA,17044,18526,26784,32377
"1715","Gaj3124","Gaj2908","Gajendragarh","29_08",75.969876,15.735505,NA,NA,NA,NA,10850,12400,15776,20226,24184,28226,32359
"1716","Nar8324","Nar2330","Narsinghgarh","23_30",77.0903,23.71,NA,NA,NA,NA,11100,10500,10543,17572,22157,27723,32329
"1717","Kal2645","Kal2822","Kalyandurg","28_22",77.1111,14.5511,NA,NA,NA,NA,NA,NA,10225,17330,23106,29266,32328
"1718","Chh8631","Chh831","Chhabra","08_31",76.848397,24.664336,NA,NA,NA,NA,NA,NA,NA,15565,16384,22796,32285
"1719","Jew11278","Jew910","Jewar","09_10",77.556394,28.12212,NA,NA,NA,NA,NA,NA,12851,17604,21376,27016,32269
"1720","Man318","Man3323","Manamadurai","33_23",78.428572,9.687824,NA,NA,NA,NA,NA,NA,10742,17050,22879,26253,32257
"1721","Bid9905","Bid932","Bidhuna","09_32",79.508027,26.801259,NA,NA,NA,NA,NA,NA,11549,18045,19275,24789,32252
"1722","Kan5","Kan3330","Kanniyakumari","33_30",77.548667,8.09107,NA,NA,NA,NA,NA,NA,12957,19222,24389,27967,32226
"1723","Jam14961","Jam209","Jamnagar","02_09",87.8279748534999,24.9894958086,NA,NA,NA,NA,NA,NA,NA,18197,18773,24445,32208
"1724","Sri3392","Sri2821","SrisailamProject","28_21",78.910367,16.075882,NA,NA,NA,NA,NA,NA,NA,19761,25702,28772,32208
"1725","Kan962","Kan3310","Kangeyam","33_10",77.556022,11.007137,NA,NA,NA,NA,NA,NA,12126,19558,21259,28258,32147
"1726","Utr10645","Utr952","Utraula","09_52",82.4179,27.31882,NA,NA,NA,NA,NA,NA,10592,22066,24950,27502,32145
"1727","Phu10099","Phu812","Phulera","08_12",75.238285,26.872988,NA,NA,NA,NA,NA,NA,12390,21645,25111,29026,32143
"1728","Kak14801","Kak1405","Kakching","14_05",93.986304,24.492398,NA,NA,NA,NA,NA,NA,14955,20771,24437,28724,32138
"1729","Vij9429","Vij821","Vijainagar","08_21",74.649149,25.929158,NA,NA,NA,NA,NA,NA,14138,19367,20603,27695,32124
"1730","Par10165","Par953","Paraspur","09_53",81.77992,27.033097,NA,NA,NA,NA,NA,NA,NA,18843,21766,26435,32105
"1731","Hal8074","Hal2408","Halvad","24_08",71.180428,23.014894,NA,NA,NA,NA,NA,NA,12967,18793,19576,24325,32024
"1732","Jar14207","Jar2013","JaridihBazar","20_13",85.938023,23.765999,NA,NA,NA,NA,NA,NA,12749,25498,26560,30096,31882
"1733","Mau12734","Mau314","Maur","03_14",75.240809,30.069711,NA,NA,NA,NA,NA,NA,15082,18853,25180,27543,31849
"1734","Sas5325","Sas2725","Sasvad","27_25",74.0288,18.3459,NA,NA,NA,NA,NA,NA,12941,17973,19536,26689,31821
"1735","The4","The3330","Thengampudur","33_30",77.456249,8.114582,NA,NA,NA,NA,NA,NA,21033,35535,40278,28243,31785
"1736","Ras16075","Ras963","Rasra","09_63",83.855982,25.85523,NA,NA,NA,NA,NA,10100,NA,25276,26921,34183,31765
"1737","Fat11466","Fat920","FatehganjPashchimi","09_20",79.306645,28.463818,NA,NA,NA,NA,NA,NA,10174,16005,17411,25302,31748
"1738","Mud4139","Mud2734","Mudsingi","27_34",74.299337,16.690238,NA,NA,NA,NA,NA,NA,10864,17002,19642,26419,31747
"1739","Pin10009","Pin915","Pinahat","09_15",78.3788,26.8848,NA,NA,NA,NA,NA,NA,10990,16633,20472,28119,31736
"1740","Gah15444","Gah965","Gahmar","09_65",83.809592,25.498961,NA,NA,NA,NA,NA,NA,NA,16790,17841,23788,31717
"1741","Tal3582","Tal2903","Talikota","29_03",76.311506,16.473962,NA,NA,NA,NA,NA,10200,14858,21226,21882,26205,31693
"1742","Bis18081","Bis1811","BiswanathChariali","18_11",93.146147,26.738067,NA,NA,NA,NA,NA,NA,14834,20473,21025,26619,31683
"1743","Sha10635","Sha929","Shamsabad","09_29",79.4366366377,27.5368026491999,NA,NA,NA,NA,NA,NA,13333,16584,21442,26046,31670
"1744","Ter3903","Ter2902","Terdal","29_02",75.0502,16.4948,NA,NA,NA,NA,NA,10400,15181,26101,27911,28714,31636
